"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"429",165,"R_2xSo8M7CSO1gVR4NA",3949994,"new_entry","original",NA,NA,"11/09/2020: WA launches new volunteer testing program (DETECT Borders) to test asymptomatic border workers and hotel quarantine staff weekly. The program will run from today (September 11) until November 30 2020.",2020-09-11,2020-09-11,2020-11-30,"Australia","AUS","AU","Provincial",0,"WA",NA,"Health Testing",NA,NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/09/New-COVID-19-testing-for-border-workers-and-hotel-quarantine-staff.aspx",2020-09-12,2020-09-12 08:27:37
"430",22,"R_10YNYesyey5mRFxNA",6776768,"new_entry","original",NA,NA,"On 13 September 2020, the Victorian Minister for Health extended the Declaration of a state of emergency throughout the State of Victoria under section 198(7)(c) of the Public Health and Wellbeing Act 2008 (Vic). The Declaration came into effect at 11:59:00pm on 13 September 2020.",2020-09-13,2020-09-13,2020-10-11,"Australia","AUS","AU","Provincial",1,"Vic",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.dhhs.vic.gov.au/sites/default/files/documents/202010/Extension%20of%20Declaration%20of%20State%20of%20Emergency%2011%20October%202020.pdf",2020-11-24,2020-11-24 02:12:01
"431",148,"R_29p5R8Gqu8pRioHDn",573022,"new_entry","original",NA,NA,"16/09/2020: New WA COVID clinic opens today (16 September) at Kununurra District Hospital to further protect the WA border and Kimberley communities from COVID-19.

It is the third regional WA COVID clinic to open, and it is set to operate from 8am - 4:30pm, seven days a week.

The clinic will also support the DETECT Borders program that sees asymptomatic testing available to employees and contractors involved in any function at the Kununurra border crossing.",2020-09-16,2020-09-16,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Health Resources","Public Testing Facilities (e.g. drive-in testing for COVID-19)",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/09/COVID-clinic-in-Kununurra-to-further-protect-WA-border.aspx",2020-10-30,2020-10-30 14:15:07
"432",149,"R_u849vOGW2ec1gUFBk",1047515,"new_entry","original",NA,NA,"17/09/2020: The FHRI Focus Grants: COVID-19 Program is now open and calling for projects with a COVID-19 focus.

The program provides up to $4 million for research and innovation that helps promote the health and wellbeing of Western Australians. It is designed to fund research and innovation that addresses health and wellbeing challenges relevant to the COVID-19 pandemic.",2020-09-17,2020-09-17,NA,"Australia","AUS","AU","Provincial",0,"WA",NA,"Health Resources","Health Research Facilities",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Provincial/State Government",NA,NA,NA,NA,"https://www.mediastatements.wa.gov.au/Pages/McGowan/2020/09/COVID-focus-for-Future-Health-Research-and-Innovation-Fund-grant.aspx",2020-10-30,2020-10-30 14:43:05
"433",417,"R_oXDGJR3nXlOOm3LAg",1649322,"new_entry","original",NA,NA,"From 9am on Friday 18 September the Australian Capital Territory government have stated that businesses that want to have more than 25 people in their venue must apply the ‘one person per 4 square metres of usable space’ rule. The maximum number of patrons permitted is 100 for each indoor space and each outdoor space. No modifications can be made to venues.",2020-08-10,2020-09-18,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restriction and Regulation of Businesses","All or unspecified businesses",NA,"This type of business  (""All or unspecified businesses"") is allowed to open with conditions","Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/summary-of-key-changes",2020-09-14,2020-09-14 10:10:46
"434",174,"R_2SHzZjeAApgax2mBq",1383283,"new_entry","original",NA,NA,"On the 21st of August, South Australia requires a COVID Marshal to promote hygiene and social distancing as well as ensure other policies are implemented and monitored.",2020-08-19,2020-09-21,NA,"Australia","AUS","AU","Provincial",0,"SA",NA,"Hygiene","Hygiene measures for commercial areas",NA,NA,"Australia",NA,NA,"South Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Provincial/State Government",NA,NA,NA,NA,"https://www.covid-19.sa.gov.au/business-and-work/covid-marshals",2020-09-04,2020-09-04 15:08:59
"435",175,"R_2SHzZjeAApgax2mBr",1383283,"new_entry","original",NA,NA,"On the 21st of August, South Australia requires a COVID Marshal to promote hygiene and social distancing as well as ensure other policies are implemented and monitored.",2020-08-19,2020-09-21,NA,"Australia","AUS","AU","Provincial",0,"SA",NA,"Hygiene","Hygiene measures for public areas",NA,NA,"Australia",NA,NA,"South Australia",NA,NA,NA,NA,NA,"Voluntary/Recommended but No Penalties","Provincial/State Government",NA,NA,NA,NA,"https://www.covid-19.sa.gov.au/business-and-work/covid-marshals",2020-09-04,2020-09-04 15:08:59
"436",508,"R_25Nm8roXgnEXi6HBx",6588316,"new_entry","original",NA,NA,"On 21 September 2020, the NSW Government of Australia announced the COVID safe summer plan  to ensure social distancing in public spaces while also stimulating the economy. This includes:

- Marking out safe distancing in our parklands and highly visited public spaces from the beginning of October
- Encouraging all beachgoers to ‘Keep a beach towel length between you’ (1.5 metres) and anyone not from the same household
- Running a COVID Safe summer program of events in our parklands and public spaces
",2020-09-21,2020-10-01,NA,"Australia","AUS","AU","Provincial",1,"NSW",NA,"Social Distancing","Keeping a distance of at least 6 feet or 1.5 meters apart",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government,Police",NA,NA,NA,NA,"https://www.nsw.gov.au/media-releases/launch-of-covid-safe-summer-plan ; https://www.dpie.nsw.gov.au/__data/assets/pdf_file/0011/322796/COVID-Safe-Summer-Plan.pdf",2020-10-09,2020-10-09 05:30:07
"437",318,"R_1f702hDDCnspSDnEd",9516857,"new_entry","original",NA,NA,"On October 1 2020, the NSW Government of Australia announced the Public Health (COVID-19 Border Control) Order (No 2) 2020 stipulating that those entering NSW after being in Victoria within the last 14 days must be quarantine at the person’s usual place of residence or other suitable place of accommodation until the period of 14 days has elapsed since the person entered New South Wales.

",2020-10-01,2020-10-02,2021-01-02,"Australia","AUS","AU","Provincial",0,"NSW",NA,"Quarantine","Self-Quarantine (i.e. quarantine at home)",NA,NA,"Australia",NA,NA,"New South Wales",NA,NA,NA,NA,NA,"Mandatory with Legal Penalties (Jail Time),Mandatory with Fines","Ministry/Department of Health,Provincial/State Government,Police",NA,NA,NA,NA,"https://gazette.legislation.nsw.gov.au/so/download.w3p?id=Gazette_2020_2020-253.pdf",2020-10-09,2020-10-09 05:50:40
"438",150,"R_1dnuIl2fER0QpEtDn",8037439,"new_entry","original",NA,NA,"08/10/2020: The Northern Territory Government has partnered with the Australian Government to establish a COVID-19 testing centre at the Road Train Assembly Area at Truck Central to test truck drivers and freight suppliers.",2020-10-08,2020-10-08,NA,"Australia","AUS","AU","Provincial",0,"NT",NA,"Health Resources","Public Testing Facilities (e.g. drive-in testing for COVID-19)",NA,NA,"Australia",NA,NA,"Northern Territory",NA,NA,NA,NA,NA,"Mandatory (Unspecified/Implied)","National Government,Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://newsroom.nt.gov.au/mediaRelease/33875",2020-10-30,2020-10-30 13:33:43
"439",472,"R_3I6pYyCDFbk74oBCt",2566638,"new_entry","original",NA,NA,"The Australian Capital Territory announced that as of 9am Friday 9 October GIO Stadium and Manuka Oval can have crowds up to 50% of stadium capacity with an appropriate COVID Safe Plan in place.",2020-10-02,2020-10-09,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restrictions of Mass Gatherings","Other mass gatherings not specified above restricted",NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/summary-of-key-changes",2020-10-04,2020-10-04 10:16:29
"440",473,"R_3qanDLHq64PM2jaCt",6780559,"new_entry","original",NA,NA,"From 9am Friday 9 October, the Australian Capital Territory government announced that large indoor seated venues (for example, Canberra Theatre and Llewellyn Hall) can have ticketed events up to 50% capacity, up to 1,000 people, provided they have a COVID Safe Plan for each specific event.",2020-10-02,2020-10-09,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restrictions of Mass Gatherings","Other mass gatherings not specified above restricted",NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/summary-of-key-changes",2020-10-04,2020-10-04 09:51:18
"441",474,"R_3lY5arwpFS3cq43Ct",6942274,"new_entry","original",NA,NA,"The Australian Capital Territory announced that as of 9am Friday 9 October cinemas and movie theatres can sell up to 50% capacity of each theatre, up to 200 people.",2020-10-02,2020-10-09,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restrictions of Mass Gatherings","Other mass gatherings not specified above restricted",NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/summary-of-key-changes",2020-10-04,2020-10-04 09:59:53
"442",475,"R_22te92taJSPRhkUCt",7822582,"new_entry","original",NA,NA,"The Australia Capital Territory announced that as of 9am Friday 9 October enclosed outdoor venues with permanent tiered seating and grandstands can have up to 50% capacity, up to 1,000 people.",2020-10-02,2020-10-09,NA,"Australia","AUS","AU","Provincial",1,"ACT",NA,"Restrictions of Mass Gatherings","Other mass gatherings not specified above restricted",NA,NA,"Australia",NA,NA,"Australian Capital Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",NA,NA,NA,NA,"https://www.covid19.act.gov.au/what-you-can-do/faqs-changes-to-restrictions/summary-of-key-changes",2020-10-04,2020-10-04 10:04:20
"443",23,"R_82Linw02RjJFz69NA",2130477,"new_entry","original",NA,NA,"On 11 October 2020, the Victorian Minister for Health extended the Declaration of a state of emergency throughout the State of Victoria under section 198(7)(c) of the Public Health and Wellbeing Act 2008 (Vic). The Declaration came into effect at 11:59:00pm on 11 October 2020.",2020-10-11,2020-10-11,2020-11-08,"Australia","AUS","AU","Provincial",1,"Vic",NA,"Declaration of Emergency",NA,NA,NA,"Australia",NA,NA,"Victoria",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Ministry/Department of Health,Provincial/State Government",NA,NA,NA,NA,"https://www.dhhs.vic.gov.au/sites/default/files/documents/202010/Extension%20of%20Declaration%20of%20State%20of%20Emergency%2011%20October%202020.pdf",2020-11-24,2020-11-24 02:14:52
