"","Disease","Date","State","Cases","Rates"
"13106","Varicella zoster (shingles)",2020-10-31,"Australia",705,2.8
"13107","Varicella zoster (unspecified)",2020-10-31,"Australia",1760,6.9
"13108","Barmah Forest virus infection",2020-10-31,"Australia",41,0.2
"13109","Chikungunya virus infection",2020-10-31,"Australia",0,0
"13110","Dengue virus infection",2020-10-31,"Australia",0,0
"13111","Flavivirus infection (unspecified)",2020-10-31,"Australia",1,0
"13112","Japanese encephalitis virus infection",2020-10-31,"Australia",0,0
"13113","Malaria",2020-10-31,"Australia",1,0
"13114","Murray Valley encephalitis virus infection",2020-10-31,"Australia",0,0
"13115","Ross River virus infection",2020-10-31,"Australia",158,0.6
"13116","West Nile/Kunjin virus infection",2020-10-31,"Australia",0,0
"13117","Anthrax",2020-10-31,"Australia",0,0
"13118","Australian bat lyssavirus infection",2020-10-31,"Australia",0,0
"13119","Brucellosis",2020-10-31,"Australia",1,0
"13120","Leptospirosis",2020-10-31,"Australia",8,0
"13121","Lyssavirus infection (NEC)",2020-10-31,"Australia",0,0
"13122","Ornithosis",2020-10-31,"Australia",2,0
"13123","Q fever",2020-10-31,"Australia",32,0.1
"13124","Tularaemia",2020-10-31,"Australia",0,0
"13125","Hepatitis (NEC)",2020-09-30,"Australia",0,0
"13126","Hepatitis B (newly acquired)",2020-09-30,"Australia",8,0
"13127","Hepatitis B (unspecified)",2020-09-30,"Australia",384,1.5
"13128","Hepatitis C (newly acquired)",2020-09-30,"Australia",56,0.2
"13129","Hepatitis C (unspecified)",2020-09-30,"Australia",635,2.5
"13130","Hepatitis D",2020-09-30,"Australia",7,0
"13131","Botulism",2020-09-30,"Australia",0,0
"13132","Campylobacteriosis",2020-09-30,"Australia",2521,14.6
"13133","Cryptosporidiosis",2020-09-30,"Australia",99,0.4
"13134","Haemolytic uraemic syndrome (HUS)",2020-09-30,"Australia",1,0
"13135","Hepatitis A",2020-09-30,"Australia",3,0
"13136","Hepatitis E",2020-09-30,"Australia",2,0
"13137","Listeriosis",2020-09-30,"Australia",4,0
"13138","Paratyphoid",2020-09-30,"Australia",0,0
"13139","STEC",2020-09-30,"Australia",30,0.1
"13140","Salmonellosis",2020-09-30,"Australia",555,2.2
"13141","Shigellosis",2020-09-30,"Australia",60,0.2
"13142","Typhoid Fever",2020-09-30,"Australia",1,0
"13143","Legionellosis",2020-09-30,"Australia",46,0.2
"13144","Leprosy",2020-09-30,"Australia",0,0
"13145","Meningococcal disease (invasive)",2020-09-30,"Australia",4,0
"13146","Tuberculosis",2020-09-30,"Australia",139,0.5
"13147","COVID-19",2020-09-30,"Australia",1128,4.4
"13148","Cholera",2020-09-30,"Australia",0,0
"13149","Middle East respiratory syndrome coronavirus",2020-09-30,"Australia",0,0
"13150","Plague",2020-09-30,"Australia",0,0
"13151","Rabies",2020-09-30,"Australia",0,0
"13152","Smallpox",2020-09-30,"Australia",0,0
"13153","Viral haemorrhagic fever (NEC)",2020-09-30,"Australia",0,0
"13154","Yellow fever",2020-09-30,"Australia",0,0
"13155","Chlamydial infection",2020-09-30,"Australia",5967,23.5
"13156","Donovanosis",2020-09-30,"Australia",0,0
"13157","Gonococcal infection",2020-09-30,"Australia",2268,8.9
"13158","Syphilis < 2 years",2020-09-30,"Australia",404,1.6
"13159","Syphilis > 2 years or unspecified duration",2020-09-30,"Australia",174,0.7
"13160","Syphilis congenital",2020-09-30,"Australia",1,0
"13161","Diphtheria",2020-09-30,"Australia",1,0
"13162","Haemophilus influenzae type b",2020-09-30,"Australia",3,0
"13163","Influenza (laboratory confirmed)",2020-09-30,"Australia",57,0.2
"13164","Measles",2020-09-30,"Australia",0,0
"13165","Mumps",2020-09-30,"Australia",7,0
"13166","Pertussis",2020-09-30,"Australia",47,0.2
"13167","Pneumococcal disease (invasive)",2020-09-30,"Australia",78,0.3
"13168","Poliovirus infection",2020-09-30,"Australia",0,0
"13169","Rotavirus",2020-09-30,"Australia",81,0.3
"13170","Rubella",2020-09-30,"Australia",0,0
"13171","Rubella congenital",2020-09-30,"Australia",0,0
"13172","Tetanus",2020-09-30,"Australia",0,0
"13173","Varicella zoster (chickenpox)",2020-09-30,"Australia",247,1
"13174","Varicella zoster (shingles)",2020-09-30,"Australia",1169,4.6
"13175","Varicella zoster (unspecified)",2020-09-30,"Australia",1356,5.3
"13176","Barmah Forest virus infection",2020-09-30,"Australia",46,0.2
"13177","Chikungunya virus infection",2020-09-30,"Australia",0,0
"13178","Dengue virus infection",2020-09-30,"Australia",0,0
"13179","Flavivirus infection (unspecified)",2020-09-30,"Australia",1,0
"13180","Japanese encephalitis virus infection",2020-09-30,"Australia",0,0
"13181","Malaria",2020-09-30,"Australia",10,0
"13182","Murray Valley encephalitis virus infection",2020-09-30,"Australia",0,0
"13183","Ross River virus infection",2020-09-30,"Australia",138,0.5
"13184","West Nile/Kunjin virus infection",2020-09-30,"Australia",0,0
"13185","Anthrax",2020-09-30,"Australia",0,0
"13186","Australian bat lyssavirus infection",2020-09-30,"Australia",0,0
"13187","Brucellosis",2020-09-30,"Australia",1,0
"13188","Leptospirosis",2020-09-30,"Australia",9,0
"13189","Lyssavirus infection (NEC)",2020-09-30,"Australia",0,0
"13190","Ornithosis",2020-09-30,"Australia",8,0
"13191","Q fever",2020-09-30,"Australia",26,0.1
"13192","Tularaemia",2020-09-30,"Australia",0,0
"13193","Hepatitis (NEC)",2020-08-31,"Australia",0,0
"13194","Hepatitis B (newly acquired)",2020-08-31,"Australia",4,0
"13195","Hepatitis B (unspecified)",2020-08-31,"Australia",429,1.7
"13196","Hepatitis C (newly acquired)",2020-08-31,"Australia",55,0.2
"13197","Hepatitis C (unspecified)",2020-08-31,"Australia",578,2.3
"13198","Hepatitis D",2020-08-31,"Australia",9,0
"13199","Botulism",2020-08-31,"Australia",0,0
"13200","Campylobacteriosis",2020-08-31,"Australia",2383,13.8
"13201","Cryptosporidiosis",2020-08-31,"Australia",71,0.3
"13202","Haemolytic uraemic syndrome (HUS)",2020-08-31,"Australia",1,0
"13203","Hepatitis A",2020-08-31,"Australia",2,0
"13204","Hepatitis E",2020-08-31,"Australia",0,0
"13205","Listeriosis",2020-08-31,"Australia",4,0
"13206","Paratyphoid",2020-08-31,"Australia",0,0
"13207","STEC",2020-08-31,"Australia",38,0.1
"13208","Salmonellosis",2020-08-31,"Australia",468,1.8
"13209","Shigellosis",2020-08-31,"Australia",62,0.2
"13210","Typhoid Fever",2020-08-31,"Australia",1,0
"13211","Legionellosis",2020-08-31,"Australia",23,0.1
"13212","Leprosy",2020-08-31,"Australia",1,0
"13213","Meningococcal disease (invasive)",2020-08-31,"Australia",7,0
"13214","Tuberculosis",2020-08-31,"Australia",136,0.5
"13215","COVID-19",2020-08-31,"Australia",7292,28.8
"13216","Cholera",2020-08-31,"Australia",0,0
"13217","Middle East respiratory syndrome coronavirus",2020-08-31,"Australia",0,0
"13218","Plague",2020-08-31,"Australia",0,0
"13219","Rabies",2020-08-31,"Australia",0,0
"13220","Smallpox",2020-08-31,"Australia",0,0
"13221","Viral haemorrhagic fever (NEC)",2020-08-31,"Australia",0,0
"13222","Yellow fever",2020-08-31,"Australia",0,0
"13223","Chlamydial infection",2020-08-31,"Australia",5931,23.4
"13224","Donovanosis",2020-08-31,"Australia",0,0
"13225","Gonococcal infection",2020-08-31,"Australia",2213,8.7
"13226","Syphilis < 2 years",2020-08-31,"Australia",371,1.5
"13227","Syphilis > 2 years or unspecified duration",2020-08-31,"Australia",171,0.7
"13228","Syphilis congenital",2020-08-31,"Australia",2,0
"13229","Diphtheria",2020-08-31,"Australia",0,0
"13230","Haemophilus influenzae type b",2020-08-31,"Australia",2,0
"13231","Influenza (laboratory confirmed)",2020-08-31,"Australia",124,0.5
"13232","Measles",2020-08-31,"Australia",0,0
"13233","Mumps",2020-08-31,"Australia",4,0
"13234","Pertussis",2020-08-31,"Australia",68,0.3
"13235","Pneumococcal disease (invasive)",2020-08-31,"Australia",121,0.5
"13236","Poliovirus infection",2020-08-31,"Australia",0,0
"13237","Rotavirus",2020-08-31,"Australia",78,0.3
"13238","Rubella",2020-08-31,"Australia",0,0
"13239","Rubella congenital",2020-08-31,"Australia",0,0
"13240","Tetanus",2020-08-31,"Australia",0,0
"13241","Varicella zoster (chickenpox)",2020-08-31,"Australia",226,0.9
"13242","Varicella zoster (shingles)",2020-08-31,"Australia",1235,4.9
"13243","Varicella zoster (unspecified)",2020-08-31,"Australia",1098,4.3
"13244","Barmah Forest virus infection",2020-08-31,"Australia",49,0.2
"13245","Chikungunya virus infection",2020-08-31,"Australia",0,0
"13246","Dengue virus infection",2020-08-31,"Australia",0,0
"13247","Flavivirus infection (unspecified)",2020-08-31,"Australia",0,0
"13248","Japanese encephalitis virus infection",2020-08-31,"Australia",0,0
"13249","Malaria",2020-08-31,"Australia",3,0
"13250","Murray Valley encephalitis virus infection",2020-08-31,"Australia",0,0
"13251","Ross River virus infection",2020-08-31,"Australia",133,0.5
"13252","West Nile/Kunjin virus infection",2020-08-31,"Australia",0,0
"13253","Anthrax",2020-08-31,"Australia",0,0
"13254","Australian bat lyssavirus infection",2020-08-31,"Australia",0,0
"13255","Brucellosis",2020-08-31,"Australia",2,0
"13256","Leptospirosis",2020-08-31,"Australia",2,0
"13257","Lyssavirus infection (NEC)",2020-08-31,"Australia",0,0
"13258","Ornithosis",2020-08-31,"Australia",5,0
"13259","Q fever",2020-08-31,"Australia",28,0.1
"13260","Tularaemia",2020-08-31,"Australia",0,0
"13261","Hepatitis (NEC)",2020-07-31,"Australia",0,0
"13262","Hepatitis B (newly acquired)",2020-07-31,"Australia",9,0
"13263","Hepatitis B (unspecified)",2020-07-31,"Australia",473,1.9
"13264","Hepatitis C (newly acquired)",2020-07-31,"Australia",46,0.2
"13265","Hepatitis C (unspecified)",2020-07-31,"Australia",654,2.6
"13266","Hepatitis D",2020-07-31,"Australia",9,0
"13267","Botulism",2020-07-31,"Australia",0,0
"13268","Campylobacteriosis",2020-07-31,"Australia",2251,13
"13269","Cryptosporidiosis",2020-07-31,"Australia",70,0.3
"13270","Haemolytic uraemic syndrome (HUS)",2020-07-31,"Australia",3,0
"13271","Hepatitis A",2020-07-31,"Australia",1,0
"13272","Hepatitis E",2020-07-31,"Australia",0,0
"13273","Listeriosis",2020-07-31,"Australia",4,0
"13274","Paratyphoid",2020-07-31,"Australia",0,0
"13275","STEC",2020-07-31,"Australia",27,0.1
"13276","Salmonellosis",2020-07-31,"Australia",519,2
"13277","Shigellosis",2020-07-31,"Australia",84,0.3
"13278","Typhoid Fever",2020-07-31,"Australia",2,0
"13279","Legionellosis",2020-07-31,"Australia",23,0.1
"13280","Leprosy",2020-07-31,"Australia",1,0
"13281","Meningococcal disease (invasive)",2020-07-31,"Australia",8,0
"13282","Tuberculosis",2020-07-31,"Australia",136,0.5
"13283","COVID-19",2020-07-31,"Australia",10195,40.2
"13284","Cholera",2020-07-31,"Australia",0,0
"13285","Middle East respiratory syndrome coronavirus",2020-07-31,"Australia",0,0
"13286","Plague",2020-07-31,"Australia",0,0
"13287","Rabies",2020-07-31,"Australia",0,0
"13288","Smallpox",2020-07-31,"Australia",0,0
"13289","Viral haemorrhagic fever (NEC)",2020-07-31,"Australia",0,0
"13290","Yellow fever",2020-07-31,"Australia",0,0
"13291","Chlamydial infection",2020-07-31,"Australia",6273,24.7
"13292","Donovanosis",2020-07-31,"Australia",0,0
"13293","Gonococcal infection",2020-07-31,"Australia",2352,9.3
"13294","Syphilis < 2 years",2020-07-31,"Australia",395,1.6
"13295","Syphilis > 2 years or unspecified duration",2020-07-31,"Australia",167,0.7
"13296","Syphilis congenital",2020-07-31,"Australia",0,0
"13297","Diphtheria",2020-07-31,"Australia",1,0
"13298","Haemophilus influenzae type b",2020-07-31,"Australia",3,0
"13299","Influenza (laboratory confirmed)",2020-07-31,"Australia",190,0.7
"13300","Measles",2020-07-31,"Australia",0,0
"13301","Mumps",2020-07-31,"Australia",4,0
"13302","Pertussis",2020-07-31,"Australia",126,0.5
"13303","Pneumococcal disease (invasive)",2020-07-31,"Australia",131,0.5
"13304","Poliovirus infection",2020-07-31,"Australia",0,0
"13305","Rotavirus",2020-07-31,"Australia",104,0.4
"13306","Rubella",2020-07-31,"Australia",0,0
"13307","Rubella congenital",2020-07-31,"Australia",0,0
"13308","Tetanus",2020-07-31,"Australia",0,0
"13309","Varicella zoster (chickenpox)",2020-07-31,"Australia",196,0.8
"13310","Varicella zoster (shingles)",2020-07-31,"Australia",1400,5.5
"13311","Varicella zoster (unspecified)",2020-07-31,"Australia",1086,4.3
"13312","Barmah Forest virus infection",2020-07-31,"Australia",69,0.3
"13313","Chikungunya virus infection",2020-07-31,"Australia",1,0
"13314","Dengue virus infection",2020-07-31,"Australia",1,0
"13315","Flavivirus infection (unspecified)",2020-07-31,"Australia",1,0
"13316","Japanese encephalitis virus infection",2020-07-31,"Australia",0,0
"13317","Malaria",2020-07-31,"Australia",2,0
"13318","Murray Valley encephalitis virus infection",2020-07-31,"Australia",0,0
"13319","Ross River virus infection",2020-07-31,"Australia",207,0.8
"13320","West Nile/Kunjin virus infection",2020-07-31,"Australia",0,0
"13321","Anthrax",2020-07-31,"Australia",0,0
"13322","Australian bat lyssavirus infection",2020-07-31,"Australia",0,0
"13323","Brucellosis",2020-07-31,"Australia",0,0
"13324","Leptospirosis",2020-07-31,"Australia",8,0
"13325","Lyssavirus infection (NEC)",2020-07-31,"Australia",0,0
"13326","Ornithosis",2020-07-31,"Australia",5,0
"13327","Q fever",2020-07-31,"Australia",40,0.2
"13328","Tularaemia",2020-07-31,"Australia",0,0
"13329","Hepatitis (NEC)",2020-06-30,"Australia",0,0
"13330","Hepatitis B (newly acquired)",2020-06-30,"Australia",8,0
"13331","Hepatitis B (unspecified)",2020-06-30,"Australia",463,1.8
"13332","Hepatitis C (newly acquired)",2020-06-30,"Australia",62,0.2
"13333","Hepatitis C (unspecified)",2020-06-30,"Australia",620,2.4
"13334","Hepatitis D",2020-06-30,"Australia",7,0
"13335","Botulism",2020-06-30,"Australia",0,0
"13336","Campylobacteriosis",2020-06-30,"Australia",2142,12.4
"13337","Cryptosporidiosis",2020-06-30,"Australia",74,0.3
"13338","Haemolytic uraemic syndrome (HUS)",2020-06-30,"Australia",1,0
"13339","Hepatitis A",2020-06-30,"Australia",0,0
"13340","Hepatitis E",2020-06-30,"Australia",0,0
"13341","Listeriosis",2020-06-30,"Australia",3,0
"13342","Paratyphoid",2020-06-30,"Australia",0,0
"13343","STEC",2020-06-30,"Australia",33,0.1
"13344","Salmonellosis",2020-06-30,"Australia",689,2.7
"13345","Shigellosis",2020-06-30,"Australia",60,0.2
"13346","Typhoid Fever",2020-06-30,"Australia",1,0
"13347","Legionellosis",2020-06-30,"Australia",39,0.2
"13348","Leprosy",2020-06-30,"Australia",1,0
"13349","Meningococcal disease (invasive)",2020-06-30,"Australia",7,0
"13350","Tuberculosis",2020-06-30,"Australia",125,0.5
"13351","COVID-19",2020-06-30,"Australia",1095,4.3
"13352","Cholera",2020-06-30,"Australia",0,0
"13353","Middle East respiratory syndrome coronavirus",2020-06-30,"Australia",0,0
"13354","Plague",2020-06-30,"Australia",0,0
"13355","Rabies",2020-06-30,"Australia",0,0
"13356","Smallpox",2020-06-30,"Australia",0,0
"13357","Viral haemorrhagic fever (NEC)",2020-06-30,"Australia",0,0
"13358","Yellow fever",2020-06-30,"Australia",0,0
"13359","Chlamydial infection",2020-06-30,"Australia",5947,23.5
"13360","Donovanosis",2020-06-30,"Australia",0,0
"13361","Gonococcal infection",2020-06-30,"Australia",2588,10.2
"13362","Syphilis < 2 years",2020-06-30,"Australia",422,1.7
"13363","Syphilis > 2 years or unspecified duration",2020-06-30,"Australia",177,0.7
"13364","Syphilis congenital",2020-06-30,"Australia",3,0
"13365","Diphtheria",2020-06-30,"Australia",0,0
"13366","Haemophilus influenzae type b",2020-06-30,"Australia",2,0
"13367","Influenza (laboratory confirmed)",2020-06-30,"Australia",222,0.9
"13368","Measles",2020-06-30,"Australia",0,0
"13369","Mumps",2020-06-30,"Australia",5,0
"13370","Pertussis",2020-06-30,"Australia",196,0.8
"13371","Pneumococcal disease (invasive)",2020-06-30,"Australia",90,0.4
"13372","Poliovirus infection",2020-06-30,"Australia",0,0
"13373","Rotavirus",2020-06-30,"Australia",96,0.4
"13374","Rubella",2020-06-30,"Australia",1,0
"13375","Rubella congenital",2020-06-30,"Australia",0,0
"13376","Tetanus",2020-06-30,"Australia",1,0
"13377","Varicella zoster (chickenpox)",2020-06-30,"Australia",192,0.8
"13378","Varicella zoster (shingles)",2020-06-30,"Australia",1309,5.2
"13379","Varicella zoster (unspecified)",2020-06-30,"Australia",975,3.8
"13380","Barmah Forest virus infection",2020-06-30,"Australia",82,0.3
"13381","Chikungunya virus infection",2020-06-30,"Australia",0,0
"13382","Dengue virus infection",2020-06-30,"Australia",1,0
"13383","Flavivirus infection (unspecified)",2020-06-30,"Australia",0,0
"13384","Japanese encephalitis virus infection",2020-06-30,"Australia",0,0
"13385","Malaria",2020-06-30,"Australia",7,0
"13386","Murray Valley encephalitis virus infection",2020-06-30,"Australia",0,0
"13387","Ross River virus infection",2020-06-30,"Australia",605,2.4
"13388","West Nile/Kunjin virus infection",2020-06-30,"Australia",0,0
"13389","Anthrax",2020-06-30,"Australia",0,0
"13390","Australian bat lyssavirus infection",2020-06-30,"Australia",0,0
"13391","Brucellosis",2020-06-30,"Australia",2,0
"13392","Leptospirosis",2020-06-30,"Australia",7,0
"13393","Lyssavirus infection (NEC)",2020-06-30,"Australia",0,0
"13394","Ornithosis",2020-06-30,"Australia",2,0
"13395","Q fever",2020-06-30,"Australia",25,0.1
"13396","Tularaemia",2020-06-30,"Australia",0,0
"13397","Hepatitis (NEC)",2020-05-31,"Australia",0,0
"13398","Hepatitis B (newly acquired)",2020-05-31,"Australia",11,0
"13399","Hepatitis B (unspecified)",2020-05-31,"Australia",387,1.5
"13400","Hepatitis C (newly acquired)",2020-05-31,"Australia",64,0.3
"13401","Hepatitis C (unspecified)",2020-05-31,"Australia",591,2.3
"13402","Hepatitis D",2020-05-31,"Australia",6,0
"13403","Botulism",2020-05-31,"Australia",0,0
"13404","Campylobacteriosis",2020-05-31,"Australia",1973,11.4
"13405","Cryptosporidiosis",2020-05-31,"Australia",139,0.5
"13406","Haemolytic uraemic syndrome (HUS)",2020-05-31,"Australia",2,0
"13407","Hepatitis A",2020-05-31,"Australia",1,0
"13408","Hepatitis E",2020-05-31,"Australia",0,0
"13409","Listeriosis",2020-05-31,"Australia",0,0
"13410","Paratyphoid",2020-05-31,"Australia",1,0
"13411","STEC",2020-05-31,"Australia",35,0.1
"13412","Salmonellosis",2020-05-31,"Australia",851,3.4
"13413","Shigellosis",2020-05-31,"Australia",61,0.2
"13414","Typhoid Fever",2020-05-31,"Australia",2,0
"13415","Legionellosis",2020-05-31,"Australia",52,0.2
"13416","Leprosy",2020-05-31,"Australia",0,0
"13417","Meningococcal disease (invasive)",2020-05-31,"Australia",4,0
"13418","Tuberculosis",2020-05-31,"Australia",122,0.5
"13419","COVID-19",2020-05-31,"Australia",368,1.5
"13420","Cholera",2020-05-31,"Australia",0,0
"13421","Middle East respiratory syndrome coronavirus",2020-05-31,"Australia",0,0
"13422","Plague",2020-05-31,"Australia",0,0
"13423","Rabies",2020-05-31,"Australia",0,0
"13424","Smallpox",2020-05-31,"Australia",0,0
"13425","Viral haemorrhagic fever (NEC)",2020-05-31,"Australia",0,0
"13426","Yellow fever",2020-05-31,"Australia",0,0
"13427","Chlamydial infection",2020-05-31,"Australia",5649,22.3
"13428","Donovanosis",2020-05-31,"Australia",0,0
"13429","Gonococcal infection",2020-05-31,"Australia",2304,9.1
"13430","Syphilis < 2 years",2020-05-31,"Australia",458,1.8
"13431","Syphilis > 2 years or unspecified duration",2020-05-31,"Australia",182,0.7
"13432","Syphilis congenital",2020-05-31,"Australia",2,0
"13433","Diphtheria",2020-05-31,"Australia",0,0
"13434","Haemophilus influenzae type b",2020-05-31,"Australia",1,0
"13435","Influenza (laboratory confirmed)",2020-05-31,"Australia",231,0.9
"13436","Measles",2020-05-31,"Australia",0,0
"13437","Mumps",2020-05-31,"Australia",6,0
"13438","Pertussis",2020-05-31,"Australia",211,0.8
"13439","Pneumococcal disease (invasive)",2020-05-31,"Australia",46,0.2
"13440","Poliovirus infection",2020-05-31,"Australia",0,0
"13441","Rotavirus",2020-05-31,"Australia",106,0.4
"13442","Rubella",2020-05-31,"Australia",0,0
"13443","Rubella congenital",2020-05-31,"Australia",0,0
"13444","Tetanus",2020-05-31,"Australia",1,0
"13445","Varicella zoster (chickenpox)",2020-05-31,"Australia",148,0.6
"13446","Varicella zoster (shingles)",2020-05-31,"Australia",1372,5.4
"13447","Varicella zoster (unspecified)",2020-05-31,"Australia",877,3.5
"13448","Barmah Forest virus infection",2020-05-31,"Australia",115,0.5
"13449","Chikungunya virus infection",2020-05-31,"Australia",0,0
"13450","Dengue virus infection",2020-05-31,"Australia",1,0
"13451","Flavivirus infection (unspecified)",2020-05-31,"Australia",3,0
"13452","Japanese encephalitis virus infection",2020-05-31,"Australia",0,0
"13453","Malaria",2020-05-31,"Australia",10,0
"13454","Murray Valley encephalitis virus infection",2020-05-31,"Australia",0,0
"13455","Ross River virus infection",2020-05-31,"Australia",1707,6.7
"13456","West Nile/Kunjin virus infection",2020-05-31,"Australia",0,0
"13457","Anthrax",2020-05-31,"Australia",0,0
"13458","Australian bat lyssavirus infection",2020-05-31,"Australia",0,0
"13459","Brucellosis",2020-05-31,"Australia",2,0
"13460","Leptospirosis",2020-05-31,"Australia",8,0
"13461","Lyssavirus infection (NEC)",2020-05-31,"Australia",0,0
"13462","Ornithosis",2020-05-31,"Australia",5,0
"13463","Q fever",2020-05-31,"Australia",51,0.2
"13464","Tularaemia",2020-05-31,"Australia",0,0
"13465","Hepatitis (NEC)",2020-04-30,"Australia",0,0
